Method,path,req,Param_Name,CORS,api_id,Dev_resources_id
PUT,/staff/api/v1/fund/{fund_id}/unit-price,body,is_deduct_fee,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id}/unit-price,path,fund_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,wallet_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,name,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,management_company,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,product_manager,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,manager_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,highlight,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,description,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,currency_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,investor_type,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,risk_level_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,setup,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,initial_lock_up,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,settlement_period,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,subscription_period,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,redemption_period,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,initial_price,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,unit_price,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,minimum_subscription_amount,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,additional_subscription_amount,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,subscription_fee,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,minimum_subscription_fee,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,management_fee,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,performance_fee,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,redemption_fee,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,minimum_redemption_fee,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,symbol,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,status,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,launch_date,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,pre_order_start_date,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,pre_order_end_date,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,initial_aum_size,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,target_aum_size,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,aum_size,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,performance_url,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,performance,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,early_penalty,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,risk_disclosure,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,icon_url,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,remarks,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,unit_decimal,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,ydd,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,tags,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,allocations,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,symbol,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},body,percentage,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id},path,fund_id,yes,,8jw24bbm7a
PUT,/client/api/v1/purchase/{purchase_id},path,purchase_id,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/balances,path,fund_id,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/user-balance,querystring,qdpm_account_number,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/user-balance,querystring,inv_account_number,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/user-balance,querystring,user_id,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/user-balance,querystring,uuid,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/user-balance,querystring,fund_id,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/user-balance,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/user-balance,querystring,page_size,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id}/settlement/transfer,body,fee_priority,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id}/settlement/transfer,body,manager_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id}/settlement/transfer,body,qd_wallet_password,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id}/settlement/transfer,body,qd_fund_wallet_password,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id}/settlement/transfer,path,fund_id,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account,querystring,account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account,querystring,user_id,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account,querystring,email,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account,querystring,uuid,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account,querystring,currency_symbol,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account,querystring,page_size,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/deposit/crypto,body,staff_id,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/deposit/crypto,body,currency_symbol,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/withdraw/crypto,body,staff_id,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/withdraw/crypto,body,currency_symbol,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/withdraw/crypto,body,address,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/withdraw/crypto,body,password,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/withdraw/crypto,body,amount,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/withdraw/crypto,body,fee_priority,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/deposit/fiat,body,admin_account_id,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/deposit/fiat,body,qd_bank_account_id,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/deposit/fiat,body,currency_symbol,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/deposit/fiat,body,reference_code,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/withdraw/fiat,body,admin_account_id,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/withdraw/fiat,body,qd_bank_account_id,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/withdraw/fiat,body,currency_symbol,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/withdraw/fiat,body,staff_id,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/withdraw/fiat,body,reference_code,yes,,8jw24bbm7a
POST,/staff/api/v1/qd/withdraw/fiat,body,amount,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/qd-history,body,admin_account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/qd-history,body,type,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/qd-history,body,action,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/qd-history,body,status,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/qd-history,body,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/qd-history,body,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/deposit/fiat/{deposit_id},path,deposit_id,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/deposit/fiat,querystring,admin_account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/deposit/fiat,querystring,qd_bank_account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/deposit/fiat,querystring,remark_code,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/deposit/fiat,querystring,status,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/deposit/fiat,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/deposit/fiat,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/withdraw/fiat/{withdraw_id},path,withdraw_id,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/withdraw/fiat,querystring,admin_account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/withdraw/fiat,querystring,withdraw_code,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/withdraw/fiat,querystring,qd_bank_account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/withdraw/fiat,querystring,status,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/withdraw/fiat,querystring,amount,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/withdraw/fiat,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/qd/withdraw/fiat,querystring,page_size,yes,,8jw24bbm7a
PUT,/staff/api/v1/deposit/crypto,header,user_token,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/deposit/crypto,body,staff_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/deposit/crypto,body,wallet_address_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/deposit/crypto,body,account_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/deposit/crypto,body,currency_symbol,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/deposit/crypto,body,txid,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/deposit/crypto,body,confirmation,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/deposit/crypto,body,value,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/withdraw/crypto,body,staff_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/withdraw/crypto,body,account_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/withdraw/crypto,body,address,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/withdraw/crypto,body,currency_symbol,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/withdraw/crypto,body,txid,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/withdraw/crypto,body,remark,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/deposit/fiat/{deposit_id},body,staff_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/deposit/fiat/{deposit_id},body,amount,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/deposit/fiat/{deposit_id},body,status,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/deposit/fiat/{deposit_id},body,remark,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/deposit/fiat/{deposit_id},path,deposit_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/withdraw/fiat/{withdraw_id},body,status,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/withdraw/fiat/{withdraw_id},body,remark,yes,,8jw24bbm7a
PUT,/staff/api/v1/qd/withdraw/fiat/{withdraw_id},path,withdraw_id,yes,,8jw24bbm7a
GET,/staff/api/v1/referral_account,querystring,id,yes,,8jw24bbm7a
GET,/staff/api/v1/referral_account,querystring,email,yes,,8jw24bbm7a
GET,/staff/api/v1/referral_account,querystring,uuid,yes,,8jw24bbm7a
GET,/staff/api/v1/referral_account,querystring,sort_by_commission,yes,,8jw24bbm7a
GET,/staff/api/v1/referral_account,querystring,sort_by_subscription,yes,,8jw24bbm7a
GET,/staff/api/v1/referral_account,querystring,start_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/referral_account,querystring,end_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/referral_account,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/referral_account,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/referral/setting,querystring,id,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/referral/setting,querystring,fund_id,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/referral/setting,querystring,rebate_source,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/referral/setting,querystring,comparing_source,yes,,8jw24bbm7a
DELETE,/staff/api/v1/referral_account/{referral_id},path,referral_id,yes,,8jw24bbm7a
GET,/staff/api/v1/referral_account/{uuid}/referee,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/referral_account/{uuid}/referee,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/referral_account/{uuid}/referee,path,uuid,yes,,8jw24bbm7a
PUT,/staff/api/v1/referral_account/{uuid}/rebate,body,staff_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/referral_account/{uuid}/rebate,body,uuid,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/referral/claim-bonus,body,staff_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/referral/claim-bonus,body,uuid,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account/activity,querystring,id,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account/activity,querystring,account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account/activity,querystring,user_id,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account/activity,querystring,uuid,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account/activity,querystring,action,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account/activity,querystring,qd_transaction_id,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account/activity,querystring,tx_type,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account/activity,querystring,currency,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account/activity,querystring,from_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account/activity,querystring,to_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account/activity,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/user/account/activity,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,id,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,exchange_account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,admin_activity_id,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,from,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,to,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,tx_type,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,staff_id,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,amount,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,remark,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,action,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,start_tx_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,end_tx_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,start_create_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,end_create_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,sort_by_tx_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account/activity,querystring,sort_by_create_timestamp,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/deposit,body,from,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/deposit,body,to_exchange_account_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/deposit,body,staff_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/deposit,body,staff_name,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/deposit,body,txid,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/deposit,body,amount,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/deposit,body,remark,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/deposit,body,tx_timestamp,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/withdraw,body,from_exchange_account_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/withdraw,body,to,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/withdraw,body,staff_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/withdraw,body,staff_name,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/withdraw,body,txid,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/withdraw,body,amount,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/withdraw,body,fee,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/withdraw,body,fee_currency_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/withdraw,body,remark,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/external/withdraw,body,tx_timestamp,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/internal/transfer,body,from_exchange_account_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/internal/transfer,body,to_exchange_account_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/internal/transfer,body,staff_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/internal/transfer,body,staff_name,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/internal/transfer,body,txid,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/internal/transfer,body,amount,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/internal/transfer,body,fee,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/internal/transfer,body,fee_exchange_account_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/internal/transfer,body,remark,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/internal/transfer,body,tx_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account,querystring,id,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account,querystring,currency_id,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account,querystring,exchange,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account,querystring,account_name,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account,querystring,active,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange-account,querystring,page_size,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,staff_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,staff_name,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,tx_type,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,side,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,quote_exchange_account_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,quote_amount,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,base_exchange_account_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,base_amount,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,exchange_trade_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,fee,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,fee_exchange_account_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,remark,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,qd_transcation_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange-account/trade,body,tx_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto/credit-card,querystring,id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto/credit-card,querystring,uuid,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto/credit-card,querystring,client_crypto_account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto/credit-card,querystring,qd_crypto_account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto/credit-card,querystring,qd_fiat_account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto/credit-card,querystring,status,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto/credit-card,querystring,remark,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto/credit-card,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto/credit-card,querystring,page_size,yes,,8jw24bbm7a
PUT,/staff/api/v1/deposit/crypto/credit-card/{deposit_crypto_credit_card_id},body,status,yes,,8jw24bbm7a
PUT,/staff/api/v1/deposit/crypto/credit-card/{deposit_crypto_credit_card_id},body,remark,yes,,8jw24bbm7a
PUT,/staff/api/v1/deposit/crypto/credit-card/{deposit_crypto_credit_card_id},path,deposit_crypto_credit_card_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto/credit-card/{deposit_crypto_credit_card_id},path,deposit_crypto_credit_card_id,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/history,querystring,inv_account_number,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/history,querystring,account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/history,querystring,user_id,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/history,querystring,type,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/history,querystring,action,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/history,querystring,status,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/history,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/history,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/history,querystring,from_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/banking/history,querystring,to_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/user/bank/{bank_id},path,bank_id,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/user-balance,header,user_token,yes,,8jw24bbm8a
